#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 2018-06-01 to 2018-08-31
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1070: Anchorage Hillside, AK
#	SNOTEL 960: Eagle Summit, AK
#	SNOTEL 1268: Fielding Lake, AK
#	SNOLITE 1264: Horsepasture Pass, AK
#	SNOTEL 946: Indian Pass, AK
#	SNOTEL 1094: Monahan Flat, AK
#	SNOTEL 1103: Mt. Alyeska, AK
#	SNOTEL 1089: Tokositna Valley, AK
#	SNOTEL 1090: Upper Nome Creek, AK
#	SNOTEL 1055: Upper Tsaina River, AK
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                              
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency  
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency  
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                      
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                     
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily; Date Range: 2018-06-01 to 2018-08-31
#
# As of: Sep 30, 2021 11:23:12 AM GMT-08:00
#
Date,Station Name,Network Code,Station Id,Latitude,Longitude,Elevation (ft),Air Temperature Average (degF),Air Temperature Maximum (degF),Precipitation Increment (in),Precipitation Accumulation (in) Start of Day Values
2018-07-23,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,59,76,,
2018-07-24,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,58,76,,
2018-07-25,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,58,73,,
2018-07-26,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,57,69,,
2018-07-27,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,56,66,,
2018-07-28,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,54,63,,
2018-07-29,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,59,73,,
2018-07-30,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,58,71,,
2018-07-31,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,58,78,,
2018-08-01,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,57,69,,
2018-08-02,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,50,56,,
2018-08-03,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,50,55,,
2018-08-04,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,52,55,,
2018-08-05,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,52,55,,
2018-08-06,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,52,56,,
2018-08-07,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,47,53,,
2018-08-08,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,45,50,,
2018-08-09,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,47,51,,
2018-08-10,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,48,60,,
2018-08-11,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,49,55,,
2018-08-12,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,51,61,,
2018-08-13,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,49,53,,
2018-08-14,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,46,50,,
2018-08-15,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,46,53,,
2018-08-16,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,44,47,,
2018-08-17,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,45,56,,
2018-08-18,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,46,57,,
2018-08-19,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,50,60,,
2018-08-20,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,51,55,,
2018-08-21,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,50,53,,
2018-08-22,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,49,57,,
2018-08-23,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,48,54,,
2018-08-24,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,46,52,,
2018-08-25,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,45,58,,
2018-08-26,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,45,49,,
2018-08-27,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,47,55,,
2018-08-28,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,46,54,,
2018-08-29,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,44,59,,
2018-08-30,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,43,47,,
2018-08-31,Fielding Lake,SNTL,1268,63.20267,-145.63050,3000,43,53,,
2018-06-01,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,40,49,,
2018-06-02,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,45,54,,
2018-06-03,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,46,53,,
2018-06-04,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,44,51,,
2018-06-05,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,45,53,,
2018-06-06,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,42,51,,
2018-06-07,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,44,50,,
2018-06-08,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,42,49,,
2018-06-09,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,46,54,,
2018-06-10,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,45,52,,
2018-06-11,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,35,44,,
2018-06-12,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,36,47,,
2018-06-13,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,42,49,,
2018-06-14,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,47,54,,
2018-06-15,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,43,50,,
2018-06-16,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,46,53,,
2018-06-17,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,47,54,,
2018-06-18,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,47,58,,
2018-06-19,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,48,56,,
2018-06-20,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,51,62,,
2018-06-21,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,52,60,,
2018-06-22,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,44,50,,
2018-06-23,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,44,51,,
2018-06-24,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,43,52,,
2018-06-25,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,44,50,,
2018-06-26,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,43,47,,
2018-06-27,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,44,52,,
2018-06-28,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,44,52,,
2018-06-29,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,45,52,,
2018-06-30,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,46,52,,
2018-07-01,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,49,58,,
2018-07-02,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,51,59,,
2018-07-03,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,57,67,,
2018-07-04,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,58,66,,
2018-07-05,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,53,62,,
2018-07-06,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,54,64,,
2018-07-07,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,56,65,,
2018-07-08,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,49,54,,
2018-07-09,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,44,51,,
2018-07-10,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,41,47,,
2018-07-11,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,42,47,,
2018-07-12,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,46,54,,
2018-07-13,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,47,56,,
2018-07-14,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,42,49,,
2018-07-15,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,43,52,,
2018-07-16,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,47,55,,
2018-07-17,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,43,52,,
2018-07-18,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,49,58,,
2018-07-19,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,52,61,,
2018-07-20,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,55,68,,
2018-07-21,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,57,68,,
2018-07-22,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,58,69,,
2018-07-23,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,54,64,,
2018-07-24,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,55,64,,
2018-07-25,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,53,61,,
2018-07-26,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,51,59,,
2018-07-27,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,50,59,,
2018-07-28,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,49,55,,
2018-07-29,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,53,62,,
2018-07-30,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,54,63,,
2018-07-31,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,57,68,,
2018-08-01,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,56,64,,
2018-08-02,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,47,52,,
2018-08-03,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,45,51,,
2018-08-04,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,50,56,,
2018-08-05,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,52,57,,
2018-08-06,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,52,57,,
2018-08-07,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,46,51,,
2018-08-08,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,42,44,,
2018-08-09,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,43,49,,
2018-08-10,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,45,54,,
2018-08-11,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,47,54,,
2018-08-12,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,49,57,,
2018-08-13,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,46,53,,
2018-08-14,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,43,48,,
2018-08-15,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,43,50,,
2018-08-16,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,41,46,,
2018-08-17,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,43,52,,
2018-08-18,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,43,52,,
2018-08-19,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,45,54,,
2018-08-20,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,44,48,,
2018-08-21,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,46,48,,
2018-08-22,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,46,53,,
2018-08-23,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,43,50,,
2018-08-24,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,43,51,,
2018-08-25,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,42,51,,
2018-08-26,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,45,50,,
2018-08-27,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,47,53,,
2018-08-28,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,43,53,,
2018-08-29,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,45,55,,
2018-08-30,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,42,48,,
2018-08-31,Horsepasture Pass,SNTLT,1264,62.13450,-147.62500,4300,39,47,,
2018-06-01,Indian Pass,SNTL,946,61.06767,-149.47950,2350,46,59,0.00,30.7
2018-06-02,Indian Pass,SNTL,946,61.06767,-149.47950,2350,50,62,0.00,30.7
2018-06-03,Indian Pass,SNTL,946,61.06767,-149.47950,2350,47,58,0.00,30.7
2018-06-04,Indian Pass,SNTL,946,61.06767,-149.47950,2350,45,55,0.00,30.7
2018-06-05,Indian Pass,SNTL,946,61.06767,-149.47950,2350,42,47,0.00,30.7
2018-06-06,Indian Pass,SNTL,946,61.06767,-149.47950,2350,43,55,0.00,30.7
2018-06-07,Indian Pass,SNTL,946,61.06767,-149.47950,2350,47,59,0.00,30.7
2018-06-08,Indian Pass,SNTL,946,61.06767,-149.47950,2350,46,56,0.00,30.7
2018-06-09,Indian Pass,SNTL,946,61.06767,-149.47950,2350,49,60,0.00,30.7
2018-06-10,Indian Pass,SNTL,946,61.06767,-149.47950,2350,52,64,0.00,30.7
2018-06-11,Indian Pass,SNTL,946,61.06767,-149.47950,2350,41,50,0.30,30.7
2018-06-12,Indian Pass,SNTL,946,61.06767,-149.47950,2350,42,51,0.00,31.0
2018-06-13,Indian Pass,SNTL,946,61.06767,-149.47950,2350,47,58,0.00,31.0
2018-06-14,Indian Pass,SNTL,946,61.06767,-149.47950,2350,51,62,0.00,31.0
2018-06-15,Indian Pass,SNTL,946,61.06767,-149.47950,2350,42,48,1.10,31.0
2018-06-16,Indian Pass,SNTL,946,61.06767,-149.47950,2350,44,51,0.10,32.1
2018-06-17,Indian Pass,SNTL,946,61.06767,-149.47950,2350,47,50,0.00,32.2
2018-06-18,Indian Pass,SNTL,946,61.06767,-149.47950,2350,48,53,0.20,32.2
2018-06-19,Indian Pass,SNTL,946,61.06767,-149.47950,2350,47,54,0.00,32.4
2018-06-20,Indian Pass,SNTL,946,61.06767,-149.47950,2350,53,63,0.00,32.4
2018-06-21,Indian Pass,SNTL,946,61.06767,-149.47950,2350,51,57,0.00,32.4
2018-06-22,Indian Pass,SNTL,946,61.06767,-149.47950,2350,45,50,0.10,32.4
2018-06-23,Indian Pass,SNTL,946,61.06767,-149.47950,2350,44,53,0.00,32.5
2018-06-24,Indian Pass,SNTL,946,61.06767,-149.47950,2350,45,50,0.00,32.5
2018-06-25,Indian Pass,SNTL,946,61.06767,-149.47950,2350,46,53,0.00,32.5
2018-06-26,Indian Pass,SNTL,946,61.06767,-149.47950,2350,46,55,0.00,32.5
2018-06-27,Indian Pass,SNTL,946,61.06767,-149.47950,2350,44,48,0.00,32.5
2018-06-28,Indian Pass,SNTL,946,61.06767,-149.47950,2350,47,52,0.00,32.5
2018-06-29,Indian Pass,SNTL,946,61.06767,-149.47950,2350,47,53,0.00,32.5
2018-06-30,Indian Pass,SNTL,946,61.06767,-149.47950,2350,47,52,0.00,32.5
2018-07-01,Indian Pass,SNTL,946,61.06767,-149.47950,2350,54,65,0.00,32.5
2018-07-02,Indian Pass,SNTL,946,61.06767,-149.47950,2350,60,69,0.00,32.5
2018-07-03,Indian Pass,SNTL,946,61.06767,-149.47950,2350,63,74,0.00,32.5
2018-07-04,Indian Pass,SNTL,946,61.06767,-149.47950,2350,61,70,0.00,32.5
2018-07-05,Indian Pass,SNTL,946,61.06767,-149.47950,2350,60,70,0.00,32.5
2018-07-06,Indian Pass,SNTL,946,61.06767,-149.47950,2350,60,71,0.00,32.5
2018-07-07,Indian Pass,SNTL,946,61.06767,-149.47950,2350,57,66,0.00,32.5
2018-07-08,Indian Pass,SNTL,946,61.06767,-149.47950,2350,50,53,0.00,32.5
2018-07-09,Indian Pass,SNTL,946,61.06767,-149.47950,2350,47,50,0.10,32.5
2018-07-10,Indian Pass,SNTL,946,61.06767,-149.47950,2350,44,48,0.20,32.6
2018-07-11,Indian Pass,SNTL,946,61.06767,-149.47950,2350,43,47,0.70,32.8
2018-07-12,Indian Pass,SNTL,946,61.06767,-149.47950,2350,48,59,0.00,33.5
2018-07-13,Indian Pass,SNTL,946,61.06767,-149.47950,2350,47,53,0.00,33.5
2018-07-14,Indian Pass,SNTL,946,61.06767,-149.47950,2350,44,52,0.10,33.5
2018-07-15,Indian Pass,SNTL,946,61.06767,-149.47950,2350,46,54,0.20,33.6
2018-07-16,Indian Pass,SNTL,946,61.06767,-149.47950,2350,48,54,0.10,33.8
2018-07-17,Indian Pass,SNTL,946,61.06767,-149.47950,2350,50,60,0.10,33.9
2018-07-18,Indian Pass,SNTL,946,61.06767,-149.47950,2350,53,65,0.00,34.0
2018-07-19,Indian Pass,SNTL,946,61.06767,-149.47950,2350,54,66,0.00,34.0
2018-07-20,Indian Pass,SNTL,946,61.06767,-149.47950,2350,53,64,0.00,34.0
2018-07-21,Indian Pass,SNTL,946,61.06767,-149.47950,2350,58,69,0.00,34.0
2018-07-22,Indian Pass,SNTL,946,61.06767,-149.47950,2350,55,66,0.00,34.0
2018-07-23,Indian Pass,SNTL,946,61.06767,-149.47950,2350,54,63,0.00,34.0
2018-07-24,Indian Pass,SNTL,946,61.06767,-149.47950,2350,53,57,0.00,34.0
2018-07-25,Indian Pass,SNTL,946,61.06767,-149.47950,2350,52,55,0.00,34.0
2018-07-26,Indian Pass,SNTL,946,61.06767,-149.47950,2350,52,54,0.10,34.0
2018-07-27,Indian Pass,SNTL,946,61.06767,-149.47950,2350,52,56,0.00,34.1
2018-07-28,Indian Pass,SNTL,946,61.06767,-149.47950,2350,51,55,0.00,34.1
2018-07-29,Indian Pass,SNTL,946,61.06767,-149.47950,2350,54,60,0.00,34.1
2018-07-30,Indian Pass,SNTL,946,61.06767,-149.47950,2350,57,67,0.00,34.1
2018-07-31,Indian Pass,SNTL,946,61.06767,-149.47950,2350,60,72,0.00,34.1
2018-08-01,Indian Pass,SNTL,946,61.06767,-149.47950,2350,53,57,0.30,34.1
2018-08-02,Indian Pass,SNTL,946,61.06767,-149.47950,2350,48,50,0.40,34.4
2018-08-03,Indian Pass,SNTL,946,61.06767,-149.47950,2350,53,63,0.00,34.8
2018-08-04,Indian Pass,SNTL,946,61.06767,-149.47950,2350,56,60,0.00,34.8
2018-08-05,Indian Pass,SNTL,946,61.06767,-149.47950,2350,53,55,0.40,34.8
2018-08-06,Indian Pass,SNTL,946,61.06767,-149.47950,2350,52,57,0.40,35.2
2018-08-07,Indian Pass,SNTL,946,61.06767,-149.47950,2350,49,53,1.00,35.6
2018-08-08,Indian Pass,SNTL,946,61.06767,-149.47950,2350,46,49,0.20,36.6
2018-08-09,Indian Pass,SNTL,946,61.06767,-149.47950,2350,47,55,0.00,36.8
2018-08-10,Indian Pass,SNTL,946,61.06767,-149.47950,2350,49,60,0.10,36.8
2018-08-11,Indian Pass,SNTL,946,61.06767,-149.47950,2350,47,53,0.90,36.9
2018-08-12,Indian Pass,SNTL,946,61.06767,-149.47950,2350,50,55,0.40,37.8
2018-08-13,Indian Pass,SNTL,946,61.06767,-149.47950,2350,47,51,0.60,38.2
2018-08-14,Indian Pass,SNTL,946,61.06767,-149.47950,2350,44,47,0.30,38.8
2018-08-15,Indian Pass,SNTL,946,61.06767,-149.47950,2350,46,49,0.20,39.1
2018-08-16,Indian Pass,SNTL,946,61.06767,-149.47950,2350,45,53,0.10,39.3
2018-08-17,Indian Pass,SNTL,946,61.06767,-149.47950,2350,46,53,0.10,39.4
2018-08-18,Indian Pass,SNTL,946,61.06767,-149.47950,2350,45,47,0.00,39.5
2018-08-19,Indian Pass,SNTL,946,61.06767,-149.47950,2350,47,51,0.30,39.5
2018-08-20,Indian Pass,SNTL,946,61.06767,-149.47950,2350,51,53,0.30,39.8
2018-08-21,Indian Pass,SNTL,946,61.06767,-149.47950,2350,49,50,1.30,40.1
2018-08-22,Indian Pass,SNTL,946,61.06767,-149.47950,2350,51,58,0.00,41.4
2018-08-23,Indian Pass,SNTL,946,61.06767,-149.47950,2350,47,50,0.70,41.4
2018-08-24,Indian Pass,SNTL,946,61.06767,-149.47950,2350,45,50,0.10,42.1
2018-08-25,Indian Pass,SNTL,946,61.06767,-149.47950,2350,45,52,0.00,42.2
2018-08-26,Indian Pass,SNTL,946,61.06767,-149.47950,2350,46,47,1.70,42.2
2018-08-27,Indian Pass,SNTL,946,61.06767,-149.47950,2350,47,49,0.10,43.9
2018-08-28,Indian Pass,SNTL,946,61.06767,-149.47950,2350,48,56,0.00,44.0
2018-08-29,Indian Pass,SNTL,946,61.06767,-149.47950,2350,49,59,0.00,44.0
2018-08-30,Indian Pass,SNTL,946,61.06767,-149.47950,2350,47,51,0.20,44.0
2018-08-31,Indian Pass,SNTL,946,61.06767,-149.47950,2350,45,52,0.00,44.2
2018-06-01,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,47,62,0.00,10.3
2018-06-02,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,51,64,0.00,10.3
2018-06-03,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,52,64,0.00,10.3
2018-06-04,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,51,65,0.00,10.3
2018-06-05,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,52,69,0.00,10.3
2018-06-06,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,50,61,0.00,10.3
2018-06-07,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,48,56,0.00,10.3
2018-06-08,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,48,59,0.10,10.3
2018-06-09,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,51,65,0.00,10.4
2018-06-10,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,46,56,0.30,10.4
2018-06-11,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,41,51,0.10,10.7
2018-06-12,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,41,49,0.00,10.8
2018-06-13,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,48,58,0.00,10.8
2018-06-14,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,48,56,0.00,10.8
2018-06-15,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,47,55,0.30,10.8
2018-06-16,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,47,56,0.00,11.1
2018-06-17,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,49,56,0.10,11.1
2018-06-18,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,53,62,0.00,11.2
2018-06-19,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,51,57,0.00,11.2
2018-06-20,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,57,72,0.00,11.2
2018-06-21,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,59,69,0.00,11.2
2018-06-22,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,51,60,0.00,11.2
2018-06-23,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,51,65,0.00,11.2
2018-06-24,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,50,64,0.10,11.2
2018-06-25,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,51,66,0.10,11.3
2018-06-26,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,50,56,0.00,11.4
2018-06-27,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,51,61,0.00,11.4
2018-06-28,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,50,60,0.10,11.4
2018-06-29,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,51,62,0.00,11.5
2018-06-30,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,53,64,0.00,11.5
2018-07-01,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,55,67,0.00,11.5
2018-07-02,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,57,71,0.00,11.5
2018-07-03,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,60,73,0.00,11.5
2018-07-04,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,60,73,0.00,11.5
2018-07-05,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,56,66,0.10,11.5
2018-07-06,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,56,69,0.00,11.6
2018-07-07,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,58,74,0.00,11.6
2018-07-08,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,51,54,0.10,11.6
2018-07-09,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,51,55,0.00,11.7
2018-07-10,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,49,57,0.40,11.7
2018-07-11,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,46,53,0.40,12.1
2018-07-12,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,50,61,0.00,12.5
2018-07-13,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,52,65,0.00,12.5
2018-07-14,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,47,52,0.00,12.5
2018-07-15,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,51,61,0.00,12.5
2018-07-16,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,48,59,0.10,12.5
2018-07-17,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,48,60,0.00,12.6
2018-07-18,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,51,64,0.00,12.6
2018-07-19,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,55,66,0.00,12.6
